Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,175.951,175.951,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,176.450,176.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,176.950,176.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,177.950,177.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,178.950,178.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,179.950,179.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,180.950,180.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,182.450,182.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,182.951,182.951,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,183.950,183.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,186.083,186.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,187.083,187.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,198.584,198.584,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,199.084,199.084,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,200.582,200.582,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,201.084,201.084,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,203.083,203.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,204.583,204.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,205.585,205.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,205.835,205.835,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,207.083,207.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,209.585,209.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,210.583,210.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,211.585,211.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,212.583,212.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,213.585,213.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,216.084,216.084,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,222.083,222.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,222.583,222.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,223.583,223.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,225.083,225.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,226.083,226.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,228.083,228.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,229.083,229.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,237.584,237.584,NA,,
