"Site1","Species1","Phase1","Date1","EndTime1","Site2","Species2","Phase2","Date2","EndTime2","BA95","SL1","HAR1","SL2","HAR2","days","diff.sl"
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Scvetula","TP","2021-06-06","155716.gpx",0.00785604431084838,23,NA,31,3,25,8
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Scvetula","TP","2021-06-09","115351.gpx",0.386944519276563,23,NA,29,2,22,6
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.0518048532162621,23,NA,15,NA,2,8
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","IP","2021-06-29","153607.gpx",0.288071374395633,23,NA,14,NA,2,9
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.0017370967729599,23,NA,18,3,13,5
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","TP","2021-06-18","133435.gpx",0.122866115916293,23,NA,17,NA,13,6
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","TP","2021-06-18","135800.gpx",0.576679658215985,23,NA,17,3,13,6
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.0450621137236482,23,NA,17,3,13,6
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","TP","2021-06-18","144852.gpx",0.0261094128713064,23,NA,16,2,13,7
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.484487856627373,23,NA,17,2,12,6
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","IP","2021-06-23","151153.gpx",0.195304331489848,23,NA,22,NA,8,1
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.00213338602037736,23,NA,21,NA,6,2
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.0474713992514259,23,NA,32,NA,40,9
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.0102722589599075,23,NA,31,5,40,8
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.513799636236983,23,NA,32,5,38,9
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.0549361384950566,23,NA,31,5,38,8
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.485956224932115,23,NA,32,5,19,9
"IV","Scvetula","IP","2021-07-01","145337.gpx","IV","Spviride","TP","2021-07-20","130752.gpx",0.0136224937808044,23,NA,30,5,19,7
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.00660424517704019,29,NA,31,3,0,2
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","IP","2021-06-23","141226.gpx",0.0048177029768167,29,NA,20,NA,17,9
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","NTP","2021-07-20","121141.gpx",0.275860115903976,29,NA,27,NA,44,2
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.0906193290550326,29,NA,32,NA,15,3
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.0338122265701117,29,NA,31,5,15,2
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.128868982811022,29,NA,31,5,13,2
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.0444328747809071,29,NA,31,5,44,2
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","TP","2021-07-20","130752.gpx",0.0273002139168378,29,NA,30,5,44,1
"IV","Scvetula","NTP","2021-06-06","142732.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.277028644483193,29,NA,29,8,44,0
"IV","Scvetula","TP","2021-06-06","105854.gpx","IV","Scvetula","TP","2021-06-06","112656.gpx",0.00542464242978577,30,2,32,3,0,2
"IV","Scvetula","TP","2021-06-06","105854.gpx","IV","Scvetula","TP","2021-06-06","115600.gpx",0.00606356858025883,30,2,31,2,0,1
"IV","Scvetula","TP","2021-06-06","105854.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.0910312619138282,30,2,27,NA,15,3
"IV","Scvetula","TP","2021-06-06","105854.gpx","IV","Spviride","TP","2021-05-24","142349.gpx",0.253874057206239,30,2,30,5,13,0
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.261893498758434,32,3,14,NA,23,18
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.263021734822825,32,3,17,3,12,15
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.121824163967208,32,3,24,NA,20,8
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.0202427154438731,32,3,27,NA,15,5
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.349293170938113,32,3,29,7,15,3
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.0248698878170996,32,3,30,6,15,2
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","TP","2021-05-24","134809.gpx",0.110807868645407,32,3,32,4,13,0
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","TP","2021-05-24","142349.gpx",0.460006048341292,32,3,30,5,13,2
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.0347115810393522,32,3,30,6,42,2
"IV","Scvetula","TP","2021-06-06","112656.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.00460468302542212,32,3,30,3,42,2
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Scvetula","TP","2021-06-06","133559.gpx",0.0803221505349355,31,2,30,2,0,1
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.0374753185172365,31,2,29,1,3,2
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.386324153911824,31,2,14,NA,23,17
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.0626915106623533,31,2,17,3,12,14
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.385810869120325,31,2,17,3,12,14
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.00711196504476057,31,2,21,NA,19,10
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.313513219397822,31,2,24,NA,20,7
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.294130022056557,31,2,27,NA,15,4
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.0315048692717303,31,2,29,7,15,2
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.555592243472663,31,2,30,6,15,1
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","TP","2021-05-24","142349.gpx",0.00475862146441273,31,2,30,5,13,1
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.513739246773041,31,2,30,6,42,1
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.0737162521590358,31,2,30,3,42,1
"IV","Scvetula","TP","2021-06-06","115600.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.0324877051940067,31,2,31,4,42,0
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Scvetula","TP","2021-06-06","140404.gpx",0.00935142834672755,30,2,31,3,0,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.144830848425273,30,2,29,1,3,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Scvetula","TP","2021-06-09","112559.gpx",0.00224978941233594,30,2,32,2,3,2
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.04317908088544,30,2,14,NA,23,16
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","IP","2021-06-29","132156.gpx",0.304445452316496,30,2,13,NA,23,17
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","IP","2021-06-29","134704.gpx",0.446564156332707,30,2,14,NA,23,16
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.115346311953551,30,2,15,NA,23,15
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.542210849174884,30,2,17,3,12,13
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.348992447227825,30,2,18,3,12,12
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.212727545908258,30,2,16,4,12,14
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.0200494490071424,30,2,17,3,12,13
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.106946432754468,30,2,17,2,13,13
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.70465462915332,30,2,21,NA,19,9
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.188216030219511,30,2,27,NA,15,3
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.0165709038108357,30,2,29,7,15,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.161005176149922,30,2,30,6,15,0
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.657626768891711,30,2,31,4,15,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.0308047935138965,30,2,32,NA,15,2
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.0441301082548558,30,2,31,5,15,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.0306401167306114,30,2,32,5,13,2
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.00162416860317948,30,2,31,5,13,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.00846497053287278,30,2,30,6,42,0
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.0442184404649094,30,2,30,3,42,0
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.54686882838114,30,2,31,4,42,1
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.037913858376865,30,2,32,5,44,2
"IV","Scvetula","TP","2021-06-06","133559.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.0139433545467942,30,2,31,5,44,1
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Scvetula","TP","2021-06-06","155716.gpx",0.00968860431500735,31,3,31,3,0,0
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Scvetula","TP","2021-06-09","110049.gpx",0.0105184804533816,31,3,29,1,3,2
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spaurofrenatum","IP","2021-06-29","151119.gpx",0.443329923956028,31,3,15,NA,23,16
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spaurofrenatum","IP","2021-06-29","153607.gpx",0.122474525885311,31,3,14,NA,23,17
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.0338059958046239,31,3,16,4,12,15
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.652911122069798,31,3,17,3,12,14
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.246388355108675,31,3,17,2,13,14
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","IP","2021-06-23","141226.gpx",0.0363405483358563,31,3,20,NA,17,11
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","IP","2021-06-23","143721.gpx",0.447169129511008,31,3,23,NA,17,8
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.0358509794041103,31,3,21,NA,19,10
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.0600407948531122,31,3,27,NA,15,4
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","NTP","2021-07-20","121141.gpx",0.0159383178063738,31,3,27,NA,44,4
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.000888522958029713,31,3,31,4,15,0
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.38101454785129,31,3,32,NA,15,1
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.804215135486821,31,3,31,5,15,0
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-05-22","154844.gpx",0.0141216805220825,31,3,30,5,15,1
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.67724105355759,31,3,31,5,13,0
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.00346407659558271,31,3,31,4,42,0
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.292280976811816,31,3,32,5,44,1
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.464913811149755,31,3,31,5,44,0
"IV","Scvetula","TP","2021-06-06","140404.gpx","IV","Spviride","TP","2021-07-20","130752.gpx",0.0283959551051269,31,3,30,5,44,1
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Scvetula","TP","2021-06-09","115351.gpx",0.000982365728381732,31,3,29,2,3,2
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spaurofrenatum","IP","2021-06-29","153607.gpx",0.0165758499686703,31,3,14,NA,23,17
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spaurofrenatum","TP","2021-06-18","135800.gpx",0.0332375066437642,31,3,17,3,12,14
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spaurofrenatum","TP","2021-06-18","144852.gpx",0.501585027977904,31,3,16,2,12,15
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spaurofrenatum","TP","2021-06-19","112940.gpx",0.278999289117032,31,3,16,4,13,15
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","IP","2021-06-23","141226.gpx",0.459431505090569,31,3,20,NA,17,11
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.00390926934706328,31,3,27,NA,15,4
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.00260572379857645,31,3,32,NA,15,1
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.00743856682168376,31,3,31,5,15,0
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","TP","2021-05-22","154844.gpx",0.643395107151294,31,3,30,5,15,1
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.00351904720988123,31,3,31,5,13,0
"IV","Scvetula","TP","2021-06-06","155716.gpx","IV","Spviride","TP","2021-07-20","130752.gpx",0.480035001594374,31,3,30,5,44,1
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spaurofrenatum","IP","2021-06-29","125753.gpx",0.0316030560105662,29,1,14,NA,20,15
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spaurofrenatum","IP","2021-06-29","134704.gpx",0.00120876301277603,29,1,14,NA,20,15
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.0283898791924743,29,1,17,3,9,12
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.56910895397803,29,1,16,4,9,13
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.096105756644381,29,1,17,3,9,12
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.00748661933738321,29,1,17,3,9,12
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.209358229543588,29,1,21,NA,16,8
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.138055162478957,29,1,24,NA,17,5
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.35965669663512,29,1,27,NA,18,2
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.333625416562982,29,1,30,6,18,1
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.217539167083462,29,1,31,4,18,2
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.00204341095344037,29,1,32,NA,18,3
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.00382103182313145,29,1,31,5,18,2
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.00434118345455517,29,1,31,5,16,2
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.0904566703624525,29,1,30,6,39,1
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.453350057525517,29,1,31,4,39,2
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.0570362020789446,29,1,31,5,41,2
"IV","Scvetula","TP","2021-06-09","110049.gpx","IV","Spviride","TP","2021-07-20","145220.gpx",0.287857937261142,29,1,29,8,41,0
"IV","Scvetula","TP","2021-06-09","112559.gpx","IV","Spaurofrenatum","TP","2021-06-18","133435.gpx",0.220809608822917,32,2,17,NA,9,15
"IV","Scvetula","TP","2021-06-09","112559.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.111911099614216,32,2,31,4,18,1
"IV","Scvetula","TP","2021-06-09","112559.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.011086513682232,32,2,32,5,16,0
"IV","Scvetula","TP","2021-06-09","112559.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.0106276195195217,32,2,32,5,41,0
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.00748743247507067,29,2,18,3,9,11
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spaurofrenatum","TP","2021-06-18","133435.gpx",0.111462634294985,29,2,17,NA,9,12
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spaurofrenatum","TP","2021-06-18","135800.gpx",0.334946228002944,29,2,17,3,9,12
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.184579725267986,29,2,17,2,10,12
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spviride","IP","2021-06-23","151153.gpx",0.610952834757244,29,2,22,NA,14,7
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.518245653711982,29,2,32,5,16,3
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.0301181930235249,29,2,31,5,16,2
"IV","Scvetula","TP","2021-06-09","115351.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.360178916067092,29,2,32,5,41,3
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.0437565182779776,14,NA,17,3,11,3
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.00138535771471254,14,NA,16,4,11,2
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spaurofrenatum","TP","2021-06-18","121229.gpx",0.742161105930265,14,NA,17,3,11,3
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.0116175466725477,14,NA,21,NA,4,7
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","IP","2021-06-26","120051.gpx",0.594470722918483,14,NA,24,NA,3,10
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.0191229350024257,14,NA,27,NA,38,13
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.178647409071984,14,NA,29,7,38,15
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","TP","2021-05-22","124441.gpx",0.599652286882164,14,NA,30,6,38,16
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","TP","2021-05-24","142349.gpx",0.0178067380991353,14,NA,30,5,36,16
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","TP","2021-07-18","124216.gpx",0.422003916395474,14,NA,30,6,19,16
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.259307579544597,14,NA,30,3,19,16
"IV","Spaurofrenatum","IP","2021-06-29","125753.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.0494216776125696,14,NA,31,4,19,17
"IV","Spaurofrenatum","IP","2021-06-29","132156.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.580550979808935,13,NA,17,3,11,4
"IV","Spaurofrenatum","IP","2021-06-29","132156.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.0865784729637357,13,NA,21,NA,4,8
"IV","Spaurofrenatum","IP","2021-06-29","132156.gpx","IV","Spviride","TP","2021-05-22","111618.gpx",0.000815789775468436,13,NA,29,7,38,16
"IV","Spaurofrenatum","IP","2021-06-29","132156.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.144247764787087,13,NA,31,4,38,18
"IV","Spaurofrenatum","IP","2021-06-29","132156.gpx","IV","Spviride","TP","2021-07-18","130653.gpx",0.147294905824455,13,NA,30,3,19,17
"IV","Spaurofrenatum","IP","2021-06-29","132156.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.0110503954830484,13,NA,31,4,19,18
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spaurofrenatum","TP","2021-06-18","105832.gpx",0.130206207425117,14,NA,17,3,11,3
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.449261870133589,14,NA,18,3,11,4
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.0150205756005422,14,NA,16,4,11,2
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.00416454419041511,14,NA,17,2,10,3
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.396806510187856,14,NA,21,NA,4,7
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.0351589409897481,14,NA,27,NA,38,13
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spviride","TP","2021-05-22","131731.gpx",0.547527890119418,14,NA,31,4,38,17
"IV","Spaurofrenatum","IP","2021-06-29","134704.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.300896439418357,14,NA,31,4,19,17
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spaurofrenatum","TP","2021-06-18","112244.gpx",0.00166852445493289,15,NA,18,3,11,3
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spaurofrenatum","TP","2021-06-18","114705.gpx",0.125639205314789,15,NA,16,4,11,1
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spaurofrenatum","TP","2021-06-18","142311.gpx",0.195376414429734,15,NA,17,3,11,2
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spaurofrenatum","TP","2021-06-19","110307.gpx",0.466025663055587,15,NA,17,2,10,2
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","IP","2021-06-23","143721.gpx",0.152143637763638,15,NA,23,NA,6,8
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","IP","2021-06-25","111323.gpx",0.236926274008669,15,NA,21,NA,4,6
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","NTP","2021-05-22","103901.gpx",0.102249365321627,15,NA,27,NA,38,12
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-05-22","132756.gpx",0.503898759076099,15,NA,32,NA,38,17
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-05-22","151225.gpx",0.575378471300978,15,NA,31,5,38,16
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-05-24","111941.gpx",0.0136193889542313,15,NA,32,5,36,17
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-05-24","115526.gpx",0.338380800279733,15,NA,31,5,36,16
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-07-18","133241.gpx",0.102628497826717,15,NA,31,4,19,16
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-07-20","114656.gpx",0.403040350109735,15,NA,32,5,21,17
"IV","Spaurofrenatum","IP","2021-06-29","151119.gpx","IV","Spviride","TP","2021-07-20","123730.gpx",0.326117604359048,15,NA,31,5,21,16
